class_desc,domain_desc,asd_desc,domaincat_desc,short_desc,watershed_desc,state_name,state_fips_code,Value,group_desc,unit_desc,prodn_practice_desc,state_ansi,freq_desc,load_time,county_ansi,statisticcat_desc,commodity_desc,agg_level_desc,end_code,county_name,zip_5,state_alpha,util_practice_desc,reference_period_desc,source_desc,location_desc,week_ending,year,country_code,county_code,CV (%),congr_district_code,region_desc,asd_code,begin_code,watershed_code,country_name,sector_desc
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,30,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-06-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,12,,,US,GRAIN,DEC,SURVEY,US TOTAL,,2020,9000,,,,,,12,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,27,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2023-02-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,01,,,US,GRAIN,JAN,SURVEY,US TOTAL,,2019,9000,,,,,,01,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,27,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2023-03-31 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,02,,,US,GRAIN,FEB,SURVEY,US TOTAL,,2019,9000,,,,,,02,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2023-04-27 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2019,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,27,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2023-05-31 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2019,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2023-06-30 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2019,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,30,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2023-07-28 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,06,,,US,GRAIN,JUN,SURVEY,US TOTAL,,2019,9000,,,,,,06,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,32,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2023-08-31 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,07,,,US,GRAIN,JUL,SURVEY,US TOTAL,,2019,9000,,,,,,07,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,30,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2023-09-29 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,08,,,US,GRAIN,AUG,SURVEY,US TOTAL,,2019,9000,,,,,,08,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2023-10-31 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,09,,,US,GRAIN,SEP,SURVEY,US TOTAL,,2019,9000,,,,,,09,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2023-11-30 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,10,,,US,GRAIN,OCT,SURVEY,US TOTAL,,2019,9000,,,,,,10,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2023-12-29 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,11,,,US,GRAIN,NOV,SURVEY,US TOTAL,,2019,9000,,,,,,11,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2024-01-31 15:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,12,,,US,GRAIN,DEC,SURVEY,US TOTAL,,2019,9000,,,,,,12,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,25,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2019-02-28 15:06:11.000,,PRICE RECEIVED,CORN,NATIONAL,01,,,US,GRAIN,JAN,SURVEY,US TOTAL,,2018,9000,,,,,,01,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,25,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2019-03-28 15:00:51.000,,PRICE RECEIVED,CORN,NATIONAL,02,,,US,GRAIN,FEB,SURVEY,US TOTAL,,2018,9000,,,,,,02,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,27,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2019-04-30 15:06:07.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2018,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,27,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2019-05-31 15:07:33.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2018,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2019-06-27 15:25:14.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2018,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,27,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2019-07-31 15:10:36.000,,PRICE RECEIVED,CORN,NATIONAL,06,,,US,GRAIN,JUN,SURVEY,US TOTAL,,2018,9000,,,,,,06,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2019-08-30 15:06:13.000,,PRICE RECEIVED,CORN,NATIONAL,07,,,US,GRAIN,JUL,SURVEY,US TOTAL,,2018,9000,,,,,,07,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,25,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2019-09-27 15:12:29.000,,PRICE RECEIVED,CORN,NATIONAL,08,,,US,GRAIN,AUG,SURVEY,US TOTAL,,2018,9000,,,,,,08,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2019-10-31 15:03:44.000,,PRICE RECEIVED,CORN,NATIONAL,09,,,US,GRAIN,SEP,SURVEY,US TOTAL,,2018,9000,,,,,,09,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2019-11-27 15:09:50.000,,PRICE RECEIVED,CORN,NATIONAL,10,,,US,GRAIN,OCT,SURVEY,US TOTAL,,2018,9000,,,,,,10,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2019-12-27 15:06:20.000,,PRICE RECEIVED,CORN,NATIONAL,11,,,US,GRAIN,NOV,SURVEY,US TOTAL,,2018,9000,,,,,,11,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,27,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2020-01-31 15:04:44.000,,PRICE RECEIVED,CORN,NATIONAL,12,,,US,GRAIN,DEC,SURVEY,US TOTAL,,2018,9000,,,,,,12,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2018-02-27 15:15:05.000,,PRICE RECEIVED,CORN,NATIONAL,01,,,US,GRAIN,JAN,SURVEY,US TOTAL,,2017,9000,,,,,,01,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2018-03-28 15:07:05.000,,PRICE RECEIVED,CORN,NATIONAL,02,,,US,GRAIN,FEB,SURVEY,US TOTAL,,2017,9000,,,,,,02,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,27,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2018-04-27 15:07:08.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2017,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2018-05-30 15:00:03.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2017,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2018-06-28 15:08:24.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2017,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2018-07-30 15:00:12.000,,PRICE RECEIVED,CORN,NATIONAL,06,,,US,GRAIN,JUN,SURVEY,US TOTAL,,2017,9000,,,,,,06,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,27,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2018-08-29 15:05:27.000,,PRICE RECEIVED,CORN,NATIONAL,07,,,US,GRAIN,JUL,SURVEY,US TOTAL,,2017,9000,,,,,,07,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,25,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2018-09-27 15:06:18.000,,PRICE RECEIVED,CORN,NATIONAL,08,,,US,GRAIN,AUG,SURVEY,US TOTAL,,2017,9000,,,,,,08,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,25,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2018-10-30 15:01:57.000,,PRICE RECEIVED,CORN,NATIONAL,09,,,US,GRAIN,SEP,SURVEY,US TOTAL,,2017,9000,,,,,,09,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,25,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2018-11-29 15:01:10.000,,PRICE RECEIVED,CORN,NATIONAL,10,,,US,GRAIN,OCT,SURVEY,US TOTAL,,2017,9000,,,,,,10,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,24,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2019-01-31 15:01:36.000,,PRICE RECEIVED,CORN,NATIONAL,11,,,US,GRAIN,NOV,SURVEY,US TOTAL,,2017,9000,,,,,,11,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,24,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2019-02-20 15:00:15.000,,PRICE RECEIVED,CORN,NATIONAL,12,,,US,GRAIN,DEC,SURVEY,US TOTAL,,2017,9000,,,,,,12,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2017-02-28 15:05:23.000,,PRICE RECEIVED,CORN,NATIONAL,01,,,US,GRAIN,JAN,SURVEY,US TOTAL,,2016,9000,,,,,,01,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2017-03-30 15:00:16.000,,PRICE RECEIVED,CORN,NATIONAL,02,,,US,GRAIN,FEB,SURVEY,US TOTAL,,2016,9000,,,,,,02,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,27,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2017-04-27 15:03:23.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2016,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,27,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2017-05-31 15:00:03.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2016,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2017-06-29 15:05:42.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2016,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2017-07-31 15:00:20.000,,PRICE RECEIVED,CORN,NATIONAL,06,,,US,GRAIN,JUN,SURVEY,US TOTAL,,2016,9000,,,,,,06,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2017-08-30 15:00:23.000,,PRICE RECEIVED,CORN,NATIONAL,07,,,US,GRAIN,JUL,SURVEY,US TOTAL,,2016,9000,,,,,,07,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,25,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2017-09-28 15:08:15.000,,PRICE RECEIVED,CORN,NATIONAL,08,,,US,GRAIN,AUG,SURVEY,US TOTAL,,2016,9000,,,,,,08,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,25,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2017-10-30 15:00:20.000,,PRICE RECEIVED,CORN,NATIONAL,09,,,US,GRAIN,SEP,SURVEY,US TOTAL,,2016,9000,,,,,,09,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2017-11-30 15:00:27.000,,PRICE RECEIVED,CORN,NATIONAL,10,,,US,GRAIN,OCT,SURVEY,US TOTAL,,2016,9000,,,,,,10,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2017-12-28 15:02:49.000,,PRICE RECEIVED,CORN,NATIONAL,11,,,US,GRAIN,NOV,SURVEY,US TOTAL,,2016,9000,,,,,,11,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2018-01-30 15:00:29.000,,PRICE RECEIVED,CORN,NATIONAL,12,,,US,GRAIN,DEC,SURVEY,US TOTAL,,2016,9000,,,,,,12,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2016-02-29 15:03:32.000,,PRICE RECEIVED,CORN,NATIONAL,01,,,US,GRAIN,JAN,SURVEY,US TOTAL,,2015,9000,,,,,,01,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2016-03-30 15:11:41.000,,PRICE RECEIVED,CORN,NATIONAL,02,,,US,GRAIN,FEB,SURVEY,US TOTAL,,2015,9000,,,,,,02,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2016-04-29 15:12:51.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2015,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2016-05-31 15:12:25.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2015,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2016-06-29 15:13:46.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2015,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,27,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2016-07-29 15:12:57.000,,PRICE RECEIVED,CORN,NATIONAL,06,,,US,GRAIN,JUN,SURVEY,US TOTAL,,2015,9000,,,,,,06,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2016-08-31 15:19:47.000,,PRICE RECEIVED,CORN,NATIONAL,07,,,US,GRAIN,JUL,SURVEY,US TOTAL,,2015,9000,,,,,,07,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2016-09-29 15:07:37.000,,PRICE RECEIVED,CORN,NATIONAL,08,,,US,GRAIN,AUG,SURVEY,US TOTAL,,2015,9000,,,,,,08,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2016-10-31 15:04:48.000,,PRICE RECEIVED,CORN,NATIONAL,09,,,US,GRAIN,SEP,SURVEY,US TOTAL,,2015,9000,,,,,,09,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2016-11-30 15:19:50.000,,PRICE RECEIVED,CORN,NATIONAL,10,,,US,GRAIN,OCT,SURVEY,US TOTAL,,2015,9000,,,,,,10,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2016-12-29 15:04:46.000,,PRICE RECEIVED,CORN,NATIONAL,11,,,US,GRAIN,NOV,SURVEY,US TOTAL,,2015,9000,,,,,,11,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,29,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2017-01-31 15:03:17.000,,PRICE RECEIVED,CORN,NATIONAL,12,,,US,GRAIN,DEC,SURVEY,US TOTAL,,2015,9000,,,,,,12,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,35,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2015-02-27 15:10:53.000,,PRICE RECEIVED,CORN,NATIONAL,01,,,US,GRAIN,JAN,SURVEY,US TOTAL,,2014,9000,,,,,,01,00000000,UNITED STATES,CROPS
